timestamp,yhat,yhat_p99
2026-08-31 01:25:00,113.89,260.13
2026-08-31 01:30:00,106.49,252.73
2026-08-31 01:35:00,158.98,305.22
2026-08-31 01:40:00,130.8,277.04
2026-08-31 01:45:00,120.84,267.08
2026-08-31 01:50:00,100.77,247.01
2026-08-31 01:55:00,99.01,245.25
2026-08-31 02:00:00,88.59,234.83
2026-08-31 02:05:00,112.31,258.55
2026-08-31 02:10:00,97.08,243.32
2026-08-31 02:15:00,100.03,246.27
2026-08-31 02:20:00,81.26,227.5
2026-08-31 02:25:00,105.52,251.76
2026-08-31 02:30:00,129.19,275.43
2026-08-31 02:35:00,145.11,291.35
2026-08-31 02:40:00,122.45,268.69
2026-08-31 02:45:00,118.98,265.22
2026-08-31 02:50:00,106.78,253.02
2026-08-31 02:55:00,98.8,245.04
2026-08-31 03:00:00,108.55,254.79
2026-08-31 03:05:00,119.57,265.81
2026-08-31 03:10:00,90.3,236.54
2026-08-31 03:15:00,151.08,297.33
2026-08-31 03:20:00,140.97,287.21
2026-08-31 03:25:00,118.19,264.43
2026-08-31 03:30:00,113.35,259.59
2026-08-31 03:35:00,104.47,250.71
2026-08-31 03:40:00,119.72,265.96
2026-08-31 03:45:00,105.76,252.0
2026-08-31 03:50:00,101.9,248.14
2026-08-31 03:55:00,100.21,246.45
2026-08-31 04:00:00,117.96,264.2
2026-08-31 04:05:00,139.19,285.43
2026-08-31 04:10:00,145.0,291.24
2026-08-31 04:15:00,145.24,291.48
2026-08-31 04:20:00,131.78,278.02
2026-08-31 04:25:00,136.39,282.63
2026-08-31 04:30:00,119.71,265.95
2026-08-31 04:35:00,90.56,236.8
2026-08-31 04:40:00,126.24,272.48
2026-08-31 04:45:00,110.07,256.32
2026-08-31 04:50:00,120.66,266.9
2026-08-31 04:55:00,118.72,264.96
2026-08-31 05:00:00,132.9,279.14
2026-08-31 05:05:00,137.54,283.78
2026-08-31 05:10:00,153.98,300.22
2026-08-31 05:15:00,138.84,285.08
2026-08-31 05:20:00,130.8,277.04
2026-08-31 05:25:00,135.14,281.38
2026-08-31 05:30:00,127.35,273.59
2026-08-31 05:35:00,128.7,274.94
2026-08-31 05:40:00,181.59,327.83
2026-08-31 05:45:00,168.85,315.09
2026-08-31 05:50:00,153.16,299.4
2026-08-31 05:55:00,129.97,276.21
2026-08-31 06:00:00,152.67,298.91
2026-08-31 06:05:00,158.01,304.25
2026-08-31 06:10:00,161.98,308.22
2026-08-31 06:15:00,161.23,307.47
2026-08-31 06:20:00,172.3,318.54
2026-08-31 06:25:00,176.23,322.47
2026-08-31 06:30:00,163.25,309.49
2026-08-31 06:35:00,156.93,303.17
2026-08-31 06:40:00,165.78,312.02
2026-08-31 06:45:00,149.57,295.81
2026-08-31 06:50:00,146.49,292.73
2026-08-31 06:55:00,149.09,295.33
2026-08-31 07:00:00,137.77,284.01
2026-08-31 07:05:00,157.78,304.02
2026-08-31 07:10:00,145.41,291.65
2026-08-31 07:15:00,180.15,326.39
2026-08-31 07:20:00,170.22,316.46
2026-08-31 07:25:00,179.95,326.19
2026-08-31 07:30:00,181.34,327.58
2026-08-31 07:35:00,156.46,302.7
2026-08-31 07:40:00,174.54,320.78
2026-08-31 07:45:00,150.34,296.58
2026-08-31 07:50:00,155.59,301.83
2026-08-31 07:55:00,177.54,323.78
2026-08-31 08:00:00,146.57,292.81
2026-08-31 08:05:00,150.02,296.26
2026-08-31 08:10:00,153.43,299.67
2026-08-31 08:15:00,188.35,334.59
2026-08-31 08:20:00,152.5,298.74
2026-08-31 08:25:00,175.82,322.06
2026-08-31 08:30:00,168.77,315.01
2026-08-31 08:35:00,214.16,360.4
2026-08-31 08:40:00,218.15,364.39
2026-08-31 08:45:00,180.74,326.98
2026-08-31 08:50:00,189.29,335.53
2026-08-31 08:55:00,224.98,371.22
2026-08-31 09:00:00,193.29,339.53
2026-08-31 09:05:00,213.84,360.08
2026-08-31 09:10:00,236.93,383.17
2026-08-31 09:15:00,233.95,380.19
2026-08-31 09:20:00,286.86,433.1
2026-08-31 09:25:00,242.89,389.13
2026-08-31 09:30:00,224.14,370.38
2026-08-31 09:35:00,216.5,362.74
2026-08-31 09:40:00,221.86,368.1
2026-08-31 09:45:00,262.1,408.34
2026-08-31 09:50:00,246.36,392.6
2026-08-31 09:55:00,243.1,389.34
2026-08-31 10:00:00,214.07,360.31
2026-08-31 10:05:00,202.71,348.95
2026-08-31 10:10:00,260.23,406.47
2026-08-31 10:15:00,239.68,385.92
2026-08-31 10:20:00,213.07,359.31
2026-08-31 10:25:00,306.69,452.93
2026-08-31 10:30:00,255.12,401.36
2026-08-31 10:35:00,237.94,384.18
2026-08-31 10:40:00,317.98,464.22
2026-08-31 10:45:00,292.71,438.95
2026-08-31 10:50:00,266.78,413.02
2026-08-31 10:55:00,261.05,407.29
2026-08-31 11:00:00,217.53,363.77
2026-08-31 11:05:00,246.27,392.51
2026-08-31 11:10:00,268.55,414.79
2026-08-31 11:15:00,301.76,448.0
2026-08-31 11:20:00,282.64,428.88
2026-08-31 11:25:00,267.47,413.71
2026-08-31 11:30:00,239.54,385.78
2026-08-31 11:35:00,299.53,445.77
2026-08-31 11:40:00,286.88,433.12
2026-08-31 11:45:00,368.75,514.99
2026-08-31 11:50:00,337.81,484.05
2026-08-31 11:55:00,278.49,424.73
2026-08-31 12:00:00,310.1,456.34
2026-08-31 12:05:00,289.3,435.54
2026-08-31 12:10:00,323.38,469.62
2026-08-31 12:15:00,297.99,444.23
2026-08-31 12:20:00,277.04,423.28
2026-08-31 12:25:00,247.95,394.19
2026-08-31 12:30:00,301.64,447.88
2026-08-31 12:35:00,354.55,500.79
2026-08-31 12:40:00,344.53,490.77
2026-08-31 12:45:00,383.35,529.59
2026-08-31 12:50:00,372.52,518.76
2026-08-31 12:55:00,369.1,515.34
2026-08-31 13:00:00,314.38,460.62
2026-08-31 13:05:00,322.99,469.23
2026-08-31 13:10:00,362.26,508.5
2026-08-31 13:15:00,373.98,520.22
2026-08-31 13:20:00,356.71,502.95
2026-08-31 13:25:00,343.67,489.91
2026-08-31 13:30:00,333.75,479.99
2026-08-31 13:35:00,309.16,455.4
2026-08-31 13:40:00,333.1,479.34
2026-08-31 13:45:00,372.31,518.55
2026-08-31 13:50:00,266.96,413.2
2026-08-31 13:55:00,300.56,446.8
2026-08-31 14:00:00,322.75,468.99
2026-08-31 14:05:00,292.79,439.03
2026-08-31 14:10:00,337.91,484.15
2026-08-31 14:15:00,313.23,459.47
2026-08-31 14:20:00,306.98,453.22
2026-08-31 14:25:00,386.39,532.63
2026-08-31 14:30:00,383.97,530.21
2026-08-31 14:35:00,402.12,548.36
2026-08-31 14:40:00,359.52,505.76
2026-08-31 14:45:00,340.39,486.63
2026-08-31 14:50:00,407.57,553.81
2026-08-31 14:55:00,389.02,535.26
2026-08-31 15:00:00,339.57,485.81
2026-08-31 15:05:00,270.78,417.02
2026-08-31 15:10:00,314.56,460.8
2026-08-31 15:15:00,323.03,469.27
2026-08-31 15:20:00,284.86,431.1
2026-08-31 15:25:00,321.09,467.33
2026-08-31 15:30:00,324.32,470.56
2026-08-31 15:35:00,293.36,439.61
2026-08-31 15:40:00,333.46,479.7
2026-08-31 15:45:00,304.68,450.92
2026-08-31 15:50:00,300.96,447.2
2026-08-31 15:55:00,303.64,449.88
2026-08-31 16:00:00,280.62,426.86
2026-08-31 16:05:00,281.58,427.82
2026-08-31 16:10:00,325.97,472.21
2026-08-31 16:15:00,328.69,474.93
2026-08-31 16:20:00,340.9,487.14
2026-08-31 16:25:00,388.79,535.03
2026-08-31 16:30:00,308.12,454.36
2026-08-31 16:35:00,231.05,377.29
2026-08-31 16:40:00,278.44,424.68
2026-08-31 16:45:00,286.46,432.7
2026-08-31 16:50:00,241.69,387.93
2026-08-31 16:55:00,230.01,376.25
2026-08-31 17:00:00,243.5,389.74
2026-08-31 17:05:00,304.35,450.59
2026-08-31 17:10:00,280.66,426.9
2026-08-31 17:15:00,321.06,467.3
2026-08-31 17:20:00,299.72,445.96
2026-08-31 17:25:00,281.84,428.08
2026-08-31 17:30:00,240.72,386.96
2026-08-31 17:35:00,261.21,407.45
2026-08-31 17:40:00,290.78,437.02
2026-08-31 17:45:00,319.38,465.62
2026-08-31 17:50:00,281.67,427.91
2026-08-31 17:55:00,241.19,387.43
2026-08-31 18:00:00,270.36,416.6
2026-08-31 18:05:00,236.68,382.92
2026-08-31 18:10:00,207.61,353.85
2026-08-31 18:15:00,193.66,339.9
2026-08-31 18:20:00,218.9,365.14
2026-08-31 18:25:00,231.91,378.15
2026-08-31 18:30:00,251.38,397.62
2026-08-31 18:35:00,221.29,367.53
2026-08-31 18:40:00,199.25,345.49
2026-08-31 18:45:00,205.4,351.64
2026-08-31 18:50:00,236.54,382.78
2026-08-31 18:55:00,213.64,359.88
2026-08-31 19:00:00,195.64,341.88
2026-08-31 19:05:00,184.23,330.47
2026-08-31 19:10:00,196.33,342.57
2026-08-31 19:15:00,199.87,346.11
2026-08-31 19:20:00,195.27,341.51
2026-08-31 19:25:00,200.23,346.47
2026-08-31 19:30:00,231.35,377.59
2026-08-31 19:35:00,189.84,336.08
2026-08-31 19:40:00,197.86,344.1
2026-08-31 19:45:00,209.68,355.92
2026-08-31 19:50:00,218.37,364.61
2026-08-31 19:55:00,235.6,381.84
2026-08-31 20:00:00,245.28,391.52
2026-08-31 20:05:00,230.91,377.15
2026-08-31 20:10:00,187.87,334.11
2026-08-31 20:15:00,221.35,367.59
2026-08-31 20:20:00,217.12,363.36
2026-08-31 20:25:00,221.96,368.21
2026-08-31 20:30:00,158.5,304.74
2026-08-31 20:35:00,181.79,328.03
2026-08-31 20:40:00,160.12,306.36
2026-08-31 20:45:00,141.51,287.75
2026-08-31 20:50:00,136.12,282.36
2026-08-31 20:55:00,157.89,304.13
2026-08-31 21:00:00,143.94,290.18
2026-08-31 21:05:00,133.18,279.42
2026-08-31 21:10:00,164.53,310.77
2026-08-31 21:15:00,143.81,290.05
2026-08-31 21:20:00,132.65,278.89
2026-08-31 21:25:00,123.06,269.3
2026-08-31 21:30:00,127.59,273.83
2026-08-31 21:35:00,124.41,270.65
2026-08-31 21:40:00,114.68,260.92
2026-08-31 21:45:00,126.25,272.49
2026-08-31 21:50:00,121.37,267.61
2026-08-31 21:55:00,146.38,292.62
2026-08-31 22:00:00,119.33,265.57
2026-08-31 22:05:00,124.69,270.93
2026-08-31 22:10:00,124.57,270.81
2026-08-31 22:15:00,112.96,259.2
2026-08-31 22:20:00,114.63,260.87
2026-08-31 22:25:00,153.32,299.56
2026-08-31 22:30:00,138.39,284.63
2026-08-31 22:35:00,135.87,282.11
2026-08-31 22:40:00,107.15,253.39
2026-08-31 22:45:00,97.4,243.65
2026-08-31 22:50:00,103.24,249.48
2026-08-31 22:55:00,113.13,259.37
2026-08-31 23:00:00,117.86,264.1
2026-08-31 23:05:00,93.33,239.57
2026-08-31 23:10:00,104.39,250.63
2026-08-31 23:15:00,140.97,287.21
2026-08-31 23:20:00,168.22,314.46
2026-08-31 23:25:00,136.33,282.57
2026-08-31 23:30:00,109.96,256.2
2026-08-31 23:35:00,96.63,242.87
2026-08-31 23:40:00,110.91,257.15
2026-08-31 23:45:00,100.58,246.82
2026-08-31 23:50:00,129.57,275.81
2026-08-31 23:55:00,129.22,275.46
2026-09-01 00:00:00,117.35,263.59
2026-09-01 00:05:00,135.11,281.35
2026-09-01 00:10:00,116.03,262.27
2026-09-01 00:15:00,116.56,262.8
2026-09-01 00:20:00,106.09,252.33
2026-09-01 00:25:00,102.67,248.91
2026-09-01 00:30:00,100.61,246.85
2026-09-01 00:35:00,132.44,278.68
2026-09-01 00:40:00,130.12,276.36
2026-09-01 00:45:00,133.79,280.03
2026-09-01 00:50:00,103.43,249.67
2026-09-01 00:55:00,105.24,251.48
2026-09-01 01:00:00,94.04,240.28
2026-09-01 01:05:00,92.41,238.66
2026-09-01 01:10:00,100.54,246.78
2026-09-01 01:15:00,134.04,280.28
2026-09-01 01:20:00,155.83,302.07
2026-09-01 01:25:00,110.36,256.6
2026-09-01 01:30:00,102.58,248.82
2026-09-01 01:35:00,89.94,236.18
2026-09-01 01:40:00,103.55,249.79
2026-09-01 01:45:00,120.22,266.46
2026-09-01 01:50:00,123.45,269.69
2026-09-01 01:55:00,124.86,271.1
2026-09-01 02:00:00,117.82,264.06
2026-09-01 02:05:00,128.56,274.8
2026-09-01 02:10:00,116.64,262.88
2026-09-01 02:15:00,112.85,259.09
2026-09-01 02:20:00,95.7,241.94
2026-09-01 02:25:00,121.49,267.73
2026-09-01 02:30:00,133.65,279.89
2026-09-01 02:35:00,111.4,257.64
2026-09-01 02:40:00,127.16,273.4
2026-09-01 02:45:00,106.88,253.12
2026-09-01 02:50:00,97.44,243.68
2026-09-01 02:55:00,100.99,247.23
2026-09-01 03:00:00,103.34,249.59
2026-09-01 03:05:00,101.03,247.27
2026-09-01 03:10:00,84.6,230.84
2026-09-01 03:15:00,130.84,277.08
2026-09-01 03:20:00,127.6,273.84
2026-09-01 03:25:00,137.89,284.13
2026-09-01 03:30:00,132.11,278.35
2026-09-01 03:35:00,117.89,264.13
2026-09-01 03:40:00,115.99,262.24
2026-09-01 03:45:00,130.71,276.95
2026-09-01 03:50:00,145.46,291.7
2026-09-01 03:55:00,127.26,273.5
2026-09-01 04:00:00,103.39,249.63
2026-09-01 04:05:00,94.42,240.66
2026-09-01 04:10:00,97.61,243.85
2026-09-01 04:15:00,90.72,236.96
2026-09-01 04:20:00,134.1,280.34
2026-09-01 04:25:00,135.84,282.08
2026-09-01 04:30:00,126.57,272.81
2026-09-01 04:35:00,103.87,250.11
2026-09-01 04:40:00,140.71,286.96
2026-09-01 04:45:00,117.16,263.4
2026-09-01 04:50:00,112.65,258.89
2026-09-01 04:55:00,103.61,249.85
2026-09-01 05:00:00,123.53,269.77
2026-09-01 05:05:00,128.16,274.4
2026-09-01 05:10:00,154.76,301.0
2026-09-01 05:15:00,152.55,298.79
2026-09-01 05:20:00,144.26,290.5
2026-09-01 05:25:00,155.15,301.39
2026-09-01 05:30:00,136.56,282.8
2026-09-01 05:35:00,115.72,261.97
2026-09-01 05:40:00,116.33,262.57
2026-09-01 05:45:00,123.31,269.55
2026-09-01 05:50:00,116.3,262.54
2026-09-01 05:55:00,111.73,257.97
2026-09-01 06:00:00,122.57,268.81
2026-09-01 06:05:00,142.45,288.69
2026-09-01 06:10:00,173.18,319.42
2026-09-01 06:15:00,144.16,290.4
2026-09-01 06:20:00,130.73,276.97
2026-09-01 06:25:00,123.25,269.49
2026-09-01 06:30:00,146.53,292.77
2026-09-01 06:35:00,150.38,296.62
2026-09-01 06:40:00,137.81,284.05
2026-09-01 06:45:00,162.72,308.96
2026-09-01 06:50:00,182.49,328.73
2026-09-01 06:55:00,167.82,314.06
2026-09-01 07:00:00,160.76,307.0
2026-09-01 07:05:00,157.29,303.53
2026-09-01 07:10:00,155.77,302.01
2026-09-01 07:15:00,187.83,334.07
2026-09-01 07:20:00,169.14,315.38
2026-09-01 07:25:00,194.88,341.12
2026-09-01 07:30:00,198.78,345.02
2026-09-01 07:35:00,186.23,332.47
2026-09-01 07:40:00,215.8,362.05
2026-09-01 07:45:00,186.45,332.69
2026-09-01 07:50:00,177.44,323.68
2026-09-01 07:55:00,183.01,329.25
2026-09-01 08:00:00,190.75,336.99
2026-09-01 08:05:00,236.61,382.85
2026-09-01 08:10:00,210.05,356.29
2026-09-01 08:15:00,217.39,363.63
2026-09-01 08:20:00,195.69,341.93
2026-09-01 08:25:00,201.55,347.79
2026-09-01 08:30:00,176.51,322.75
2026-09-01 08:35:00,195.72,341.96
2026-09-01 08:40:00,209.74,355.98
2026-09-01 08:45:00,225.45,371.69
2026-09-01 08:50:00,228.49,374.73
2026-09-01 08:55:00,210.88,357.12
2026-09-01 09:00:00,202.36,348.6
2026-09-01 09:05:00,192.96,339.2
2026-09-01 09:10:00,267.72,413.96
2026-09-01 09:15:00,249.34,395.58
2026-09-01 09:20:00,234.58,380.82
2026-09-01 09:25:00,233.22,379.46
2026-09-01 09:30:00,215.52,361.76
2026-09-01 09:35:00,228.15,374.39
2026-09-01 09:40:00,197.87,344.11
2026-09-01 09:45:00,203.93,350.17
2026-09-01 09:50:00,281.69,427.93
2026-09-01 09:55:00,266.17,412.41
2026-09-01 10:00:00,278.35,424.59
2026-09-01 10:05:00,302.9,449.14
2026-09-01 10:10:00,266.98,413.22
2026-09-01 10:15:00,263.98,410.22
2026-09-01 10:20:00,279.65,425.89
2026-09-01 10:25:00,250.56,396.8
2026-09-01 10:30:00,240.68,386.92
2026-09-01 10:35:00,255.4,401.64
2026-09-01 10:40:00,257.48,403.72
2026-09-01 10:45:00,257.51,403.75
2026-09-01 10:50:00,249.33,395.57
2026-09-01 10:55:00,356.5,502.74
2026-09-01 11:00:00,265.03,411.27
2026-09-01 11:05:00,288.62,434.86
2026-09-01 11:10:00,269.46,415.7
2026-09-01 11:15:00,271.71,417.95
2026-09-01 11:20:00,272.58,418.82
2026-09-01 11:25:00,280.93,427.17
2026-09-01 11:30:00,319.02,465.26
2026-09-01 11:35:00,328.56,474.8
2026-09-01 11:40:00,333.97,480.21
2026-09-01 11:45:00,356.86,503.1
2026-09-01 11:50:00,356.1,502.34
2026-09-01 11:55:00,299.28,445.52
2026-09-01 12:00:00,335.79,482.03
2026-09-01 12:05:00,328.54,474.78
2026-09-01 12:10:00,301.76,448.0
2026-09-01 12:15:00,239.84,386.08
2026-09-01 12:20:00,228.79,375.03
2026-09-01 12:25:00,274.95,421.19
2026-09-01 12:30:00,318.12,464.36
2026-09-01 12:35:00,274.24,420.48
2026-09-01 12:40:00,340.6,486.84
2026-09-01 12:45:00,358.79,505.03
2026-09-01 12:50:00,374.55,520.79
2026-09-01 12:55:00,374.17,520.41
2026-09-01 13:00:00,313.36,459.6
2026-09-01 13:05:00,333.63,479.87
2026-09-01 13:10:00,344.78,491.02
2026-09-01 13:15:00,329.12,475.36
2026-09-01 13:20:00,263.52,409.76
2026-09-01 13:25:00,317.32,463.56
2026-09-01 13:30:00,299.48,445.72
2026-09-01 13:35:00,341.48,487.72
2026-09-01 13:40:00,341.53,487.77
2026-09-01 13:45:00,397.44,543.68
2026-09-01 13:50:00,290.34,436.58
2026-09-01 13:55:00,314.9,461.14
2026-09-01 14:00:00,385.9,532.14
2026-09-01 14:05:00,340.41,486.65
2026-09-01 14:10:00,327.33,473.57
2026-09-01 14:15:00,316.5,462.74
2026-09-01 14:20:00,300.29,446.53
2026-09-01 14:25:00,312.31,458.55
2026-09-01 14:30:00,268.47,414.71
2026-09-01 14:35:00,320.33,466.57
2026-09-01 14:40:00,327.01,473.25
2026-09-01 14:45:00,330.19,476.43
2026-09-01 14:50:00,290.33,436.57
2026-09-01 14:55:00,340.62,486.86
2026-09-01 15:00:00,370.19,516.43
2026-09-01 15:05:00,303.98,450.22
2026-09-01 15:10:00,273.36,419.6
2026-09-01 15:15:00,274.52,420.76
2026-09-01 15:20:00,325.8,472.04
2026-09-01 15:25:00,336.75,482.99
2026-09-01 15:30:00,370.3,516.54
2026-09-01 15:35:00,288.61,434.85
2026-09-01 15:40:00,285.45,431.69
2026-09-01 15:45:00,333.08,479.32
2026-09-01 15:50:00,276.08,422.32
2026-09-01 15:55:00,312.28,458.52
2026-09-01 16:00:00,256.1,402.34
2026-09-01 16:05:00,270.29,416.53
2026-09-01 16:10:00,313.42,459.66
2026-09-01 16:15:00,312.77,459.01
2026-09-01 16:20:00,312.93,459.17
2026-09-01 16:25:00,248.69,394.93
2026-09-01 16:30:00,244.04,390.28
2026-09-01 16:35:00,271.73,417.97
2026-09-01 16:40:00,326.97,473.21
2026-09-01 16:45:00,290.88,437.12
2026-09-01 16:50:00,290.17,436.41
2026-09-01 16:55:00,305.15,451.39
2026-09-01 17:00:00,273.97,420.21
2026-09-01 17:05:00,262.43,408.67
2026-09-01 17:10:00,258.66,404.9
2026-09-01 17:15:00,230.35,376.59
2026-09-01 17:20:00,227.27,373.51
2026-09-01 17:25:00,295.43,441.67
2026-09-01 17:30:00,277.49,423.73
2026-09-01 17:35:00,261.12,407.36
2026-09-01 17:40:00,270.21,416.45
2026-09-01 17:45:00,294.83,441.07
2026-09-01 17:50:00,299.64,445.88
2026-09-01 17:55:00,234.25,380.49
2026-09-01 18:00:00,294.94,441.18
2026-09-01 18:05:00,296.37,442.61
2026-09-01 18:10:00,281.77,428.01
2026-09-01 18:15:00,229.35,375.59
2026-09-01 18:20:00,217.38,363.62
2026-09-01 18:25:00,204.11,350.35
2026-09-01 18:30:00,200.55,346.79
2026-09-01 18:35:00,188.96,335.2
2026-09-01 18:40:00,209.33,355.57
2026-09-01 18:45:00,253.51,399.75
2026-09-01 18:50:00,253.75,399.99
2026-09-01 18:55:00,219.27,365.51
2026-09-01 19:00:00,190.11,336.35
2026-09-01 19:05:00,216.3,362.54
2026-09-01 19:10:00,196.96,343.2
2026-09-01 19:15:00,211.93,358.17
2026-09-01 19:20:00,227.3,373.54
2026-09-01 19:25:00,246.82,393.06
2026-09-01 19:30:00,204.46,350.7
2026-09-01 19:35:00,198.68,344.92
2026-09-01 19:40:00,211.47,357.71
2026-09-01 19:45:00,184.72,330.96
2026-09-01 19:50:00,221.99,368.23
2026-09-01 19:55:00,243.5,389.74
2026-09-01 20:00:00,270.92,417.16
2026-09-01 20:05:00,252.63,398.87
2026-09-01 20:10:00,204.04,350.28
2026-09-01 20:15:00,206.9,353.14
2026-09-01 20:20:00,158.31,304.55
2026-09-01 20:25:00,196.01,342.25
2026-09-01 20:30:00,162.79,309.03
2026-09-01 20:35:00,166.88,313.12
2026-09-01 20:40:00,172.12,318.36
2026-09-01 20:45:00,142.14,288.38
2026-09-01 20:50:00,125.95,272.19
2026-09-01 20:55:00,167.06,313.3
2026-09-01 21:00:00,144.26,290.5
2026-09-01 21:05:00,129.41,275.65
2026-09-01 21:10:00,144.87,291.11
2026-09-01 21:15:00,151.01,297.25
2026-09-01 21:20:00,161.63,307.87
2026-09-01 21:25:00,128.89,275.13
2026-09-01 21:30:00,152.39,298.63
2026-09-01 21:35:00,153.22,299.46
2026-09-01 21:40:00,145.89,292.13
2026-09-01 21:45:00,109.7,255.94
2026-09-01 21:50:00,136.95,283.19
2026-09-01 21:55:00,131.28,277.52
2026-09-01 22:00:00,111.45,257.69
2026-09-01 22:05:00,119.29,265.53
2026-09-01 22:10:00,191.34,337.58
2026-09-01 22:15:00,160.01,306.25
2026-09-01 22:20:00,134.89,281.13
2026-09-01 22:25:00,117.45,263.69
2026-09-01 22:30:00,145.36,291.6
2026-09-01 22:35:00,161.23,307.47
2026-09-01 22:40:00,163.22,309.46
2026-09-01 22:45:00,148.81,295.05
2026-09-01 22:50:00,152.77,299.01
2026-09-01 22:55:00,132.94,279.18
2026-09-01 23:00:00,129.13,275.37
2026-09-01 23:05:00,126.44,272.68
2026-09-01 23:10:00,141.04,287.28
2026-09-01 23:15:00,146.24,292.48
2026-09-01 23:20:00,134.13,280.37
2026-09-01 23:25:00,140.13,286.37
2026-09-01 23:30:00,102.85,249.09
2026-09-01 23:35:00,79.15,225.39
2026-09-01 23:40:00,110.46,256.71
2026-09-01 23:45:00,111.47,257.71
2026-09-01 23:50:00,105.69,251.93
2026-09-01 23:55:00,127.73,273.97
2026-09-02 00:00:00,139.23,285.47
2026-09-02 00:05:00,130.56,276.8
2026-09-02 00:10:00,140.73,286.97
2026-09-02 00:15:00,129.7,275.94
2026-09-02 00:20:00,123.75,269.99
2026-09-02 00:25:00,127.94,274.18
2026-09-02 00:30:00,107.29,253.53
2026-09-02 00:35:00,114.19,260.44
2026-09-02 00:40:00,89.48,235.72
2026-09-02 00:45:00,102.89,249.13
2026-09-02 00:50:00,100.61,246.85
2026-09-02 00:55:00,84.08,230.32
2026-09-02 01:00:00,93.34,239.58
2026-09-02 01:05:00,134.36,280.6
2026-09-02 01:10:00,143.62,289.86
2026-09-02 01:15:00,120.08,266.32
2026-09-02 01:20:00,114.75,260.99
2026-09-02 01:25:00,82.0,228.25
2026-09-02 01:30:00,104.71,250.95
2026-09-02 01:35:00,106.51,252.75
2026-09-02 01:40:00,92.15,238.39
2026-09-02 01:45:00,113.8,260.05
2026-09-02 01:50:00,116.0,262.24
2026-09-02 01:55:00,121.68,267.92
2026-09-02 02:00:00,118.59,264.83
2026-09-02 02:05:00,117.55,263.79
2026-09-02 02:10:00,147.73,293.97
2026-09-02 02:15:00,121.99,268.23
2026-09-02 02:20:00,115.38,261.62
2026-09-02 02:25:00,118.65,264.89
2026-09-02 02:30:00,135.1,281.34
2026-09-02 02:35:00,96.62,242.86
2026-09-02 02:40:00,102.75,248.99
2026-09-02 02:45:00,98.67,244.91
2026-09-02 02:50:00,99.07,245.31
2026-09-02 02:55:00,121.59,267.83
2026-09-02 03:00:00,122.64,268.88
2026-09-02 03:05:00,124.42,270.66
2026-09-02 03:10:00,122.11,268.35
2026-09-02 03:15:00,129.12,275.36
2026-09-02 03:20:00,137.17,283.41
2026-09-02 03:25:00,134.19,280.43
2026-09-02 03:30:00,126.79,273.03
2026-09-02 03:35:00,131.2,277.44
2026-09-02 03:40:00,147.57,293.81
2026-09-02 03:45:00,129.1,275.34
2026-09-02 03:50:00,115.52,261.76
2026-09-02 03:55:00,101.54,247.78
2026-09-02 04:00:00,122.18,268.42
2026-09-02 04:05:00,139.06,285.3
2026-09-02 04:10:00,116.83,263.07
2026-09-02 04:15:00,103.17,249.42
2026-09-02 04:20:00,102.95,249.19
2026-09-02 04:25:00,117.88,264.12
2026-09-02 04:30:00,124.32,270.56
2026-09-02 04:35:00,119.77,266.01
2026-09-02 04:40:00,126.24,272.48
2026-09-02 04:45:00,137.72,283.96
2026-09-02 04:50:00,140.07,286.31
2026-09-02 04:55:00,135.08,281.32
2026-09-02 05:00:00,138.94,285.19
2026-09-02 05:05:00,133.45,279.69
2026-09-02 05:10:00,144.18,290.42
2026-09-02 05:15:00,118.92,265.16
2026-09-02 05:20:00,132.86,279.1
2026-09-02 05:25:00,145.03,291.27
2026-09-02 05:30:00,158.2,304.44
2026-09-02 05:35:00,155.5,301.74
2026-09-02 05:40:00,132.65,278.89
2026-09-02 05:45:00,130.5,276.74
2026-09-02 05:50:00,121.45,267.69
2026-09-02 05:55:00,129.06,275.3
2026-09-02 06:00:00,135.49,281.73
2026-09-02 06:05:00,124.09,270.33
2026-09-02 06:10:00,116.16,262.4
2026-09-02 06:15:00,112.31,258.55
2026-09-02 06:20:00,97.92,244.16
2026-09-02 06:25:00,118.37,264.61
2026-09-02 06:30:00,175.93,322.17
2026-09-02 06:35:00,201.79,348.03
2026-09-02 06:40:00,161.77,308.01
2026-09-02 06:45:00,163.92,310.16
2026-09-02 06:50:00,144.1,290.34
2026-09-02 06:55:00,129.31,275.55
2026-09-02 07:00:00,137.35,283.59
2026-09-02 07:05:00,138.17,284.41
2026-09-02 07:10:00,148.26,294.5
2026-09-02 07:15:00,192.79,339.03
2026-09-02 07:20:00,194.31,340.55
2026-09-02 07:25:00,184.41,330.65
2026-09-02 07:30:00,190.24,336.48
2026-09-02 07:35:00,145.42,291.66
2026-09-02 07:40:00,146.48,292.72
2026-09-02 07:45:00,120.75,266.99
2026-09-02 07:50:00,169.36,315.6
2026-09-02 07:55:00,154.45,300.69
2026-09-02 08:00:00,142.13,288.37
2026-09-02 08:05:00,147.81,294.05
2026-09-02 08:10:00,141.88,288.12
2026-09-02 08:15:00,209.6,355.84
2026-09-02 08:20:00,179.8,326.04
2026-09-02 08:25:00,212.91,359.15
2026-09-02 08:30:00,215.05,361.29
2026-09-02 08:35:00,192.67,338.91
2026-09-02 08:40:00,199.27,345.51
2026-09-02 08:45:00,204.93,351.17
